# schema: laser-person-tracks/1
# table: tracks
# bag: /home/nilum/laser-detection-annotator/moving_robot/moving_robot_0.mcap
# scan_topic: /scan
# annotation_frame: laser
# odom_frame: odom
# base_frame: base_link
# match_criterion: euclidean_xy
# match_threshold_m: 0.5
# generated: 2026-09-14T19:25:52
frame,scan_index,t_ns,track_id,x,y,world_x,world_y,consider
777,776,1789282130723079852,2,-0.44,0.3944,4.9797,-1.1635,1
778,777,1789282130824014211,1,-2.6579,0.4521,2.9793,-0.2254,1
778,777,1789282130824014211,2,-0.4895,0.3615,4.9297,-1.1774,1
779,778,1789282130921962916,2,-0.4895,0.3615,4.9379,-1.1808,1
779,778,1789282130921962916,1,-2.6496,0.4686,3.0021,-0.2163,1
780,779,1789282131022542247,2,-0.5307,0.4521,4.945,-1.0849,1
780,779,1789282131022542247,1,-2.6496,0.4769,3.014,-0.2121,1
781,780,1789282131123268870,1,-2.6166,0.4357,3.0356,-0.2676,1
781,780,1789282131123268870,2,-0.4812,0.3697,4.9655,-1.184,1
782,781,1789282131223379433,2,-0.6461,0.2873,4.7899,-1.197,1
782,781,1789282131223379433,1,-2.6496,0.4686,3.0273,-0.2273,1
783,782,1789282131323889987,2,-0.6873,0.279,4.7568,-1.192,1
783,782,1789282131323889987,1,-2.6166,0.3862,3.0318,-0.3213,1
784,783,1789282131421786786,2,-0.7368,0.279,4.7196,-1.1757,1
784,783,1789282131421786786,1,-2.5012,0.1636,3.0567,-0.5747,1
785,784,1789282131523659532,2,-0.7698,0.2048,4.6677,-1.2346,1
785,784,1789282131523659532,1,-2.5012,0.3367,3.1334,-0.4217,1
786,785,1789282131622960076,2,-0.7698,0.1966,4.6721,-1.2465,1
786,785,1789282131622960076,1,-2.493,0.2295,3.1047,-0.5296,1
787,786,1789282131723185859,2,-0.8935,0.1059,4.531,-1.2838,1
788,787,1789282131824040146,2,-1.0336,-0.0096,4.3644,-1.3385,1
788,787,1789282131824040146,1,-2.2539,0.0729,3.2775,-0.7775,1
789,788,1789282131922746538,2,-1.0831,-0.0013,4.3302,-1.3149,1
789,788,1789282131922746538,1,-2.2951,-0.0261,3.2082,-0.8559,1
790,789,1789282132022595310,2,-1.1326,0.0234,4.3027,-1.2766,1
790,789,1789282132022595310,1,-2.4353,-0.059,3.0744,-0.835,1
791,790,1789282132120500498,2,-1.1491,-0.0425,4.2693,-1.3349,1
792,791,1789282132221443746,2,-1.2233,-0.0673,4.1996,-1.3322,1
793,792,1789282132321779267,2,-1.3304,-0.092,4.1,-1.3162,1
793,792,1789282132321779267,1,-2.493,-0.1745,2.9997,-0.9317,1
794,793,1789282132419673936,2,-1.4129,-0.1003,4.0292,-1.2946,1
794,793,1789282132419673936,1,-2.5424,-0.3064,2.9105,-1.0365,1
795,794,1789282132520296469,2,-1.4953,-0.0673,3.9754,-1.2349,1
796,795,1789282132620763765,2,-1.5613,-0.1167,3.9041,-1.2572,1
797,796,1789282132722108912,2,-1.652,-0.092,3.8408,-1.2024,1
797,796,1789282132722108912,1,-2.3363,-0.4136,3.085,-1.2259,1
798,797,1789282132819566813,2,-1.7757,-0.0838,3.7385,-1.1467,1
798,797,1789282132819566813,1,-2.3446,-0.4548,3.0689,-1.2604,1
799,798,1789282132920093218,2,-1.8664,-0.125,3.6491,-1.1519,1
799,798,1789282132920093218,1,-2.3611,-0.5537,3.0245,-1.3478,1
800,799,1789282133021112113,2,-1.9323,-0.1415,3.5891,-1.1441,1
800,799,1789282133021112113,1,-2.493,-0.6197,2.8843,-1.3592,1
801,800,1789282133118324538,2,-1.9488,-0.1167,3.5925,-1.1179,1
801,800,1789282133118324538,1,-2.6579,-0.7104,2.7054,-1.3794,1
802,801,1789282133218940405,1,-2.7733,-0.7186,2.6065,-1.3431,1
802,801,1789282133218940405,2,-1.99,-0.1415,3.5551,-1.1271,1
803,802,1789282133319348221,2,-2.089,-0.1415,3.4719,-1.09,1
803,802,1789282133319348221,1,-2.7403,-0.6774,2.6606,-1.3207,1
804,803,1789282133417546494,2,-2.1632,-0.125,3.4189,-1.0487,1
804,803,1789282133417546494,1,-2.7651,-0.7021,2.6364,-1.3369,1
805,804,1789282133517997716,2,-2.3116,-0.2157,3.2571,-1.0751,1
805,804,1789282133517997716,1,-2.798,-0.6444,2.6397,-1.273,1
806,805,1789282133615691594,2,-2.3033,-0.2074,3.2751,-1.0738,1
806,805,1789282133615691594,1,-2.8393,-0.7351,2.5725,-1.3425,1
807,806,1789282133716532344,2,-2.3858,-0.2322,3.1982,-1.0674,1
808,807,1789282133817251171,2,-2.4188,-0.1662,3.2043,-0.9989,1
809,808,1789282133915052602,2,-2.4765,-0.1992,3.1449,-1.0099,1
810,809,1789282134015572211,2,-2.6084,-0.158,3.0486,-0.925,1
811,810,1789282134116227725,2,-2.6744,-0.191,2.9837,-0.9326,1
813,812,1789282134316998265,2,-2.6579,-0.1497,3.0319,-0.9107,1
814,813,1789282134417904736,2,-2.6991,-0.1085,3.0188,-0.8618,1
952,951,1789282148208542489,1,-0.374,0.345,5.4438,-2.1933,1
952,951,1789282148208542489,2,-0.7121,-0.6609,6.2444,-1.4967,1
953,952,1789282148306453028,2,-0.8522,-0.6774,6.3672,-1.5499,1
953,952,1789282148306453028,1,-0.4895,0.4109,5.5035,-2.3048,1
954,953,1789282148406844622,2,-0.9594,-0.6856,6.4572,-1.5935,1
954,953,1789282148406844622,1,-0.5967,0.4274,5.5807,-2.3695,1
955,954,1789282148506967129,2,-0.8935,-0.7598,6.4316,-1.4933,1
955,954,1789282148506967129,1,-0.6379,0.4521,5.5965,-2.408,1
956,955,1789282148607836342,2,-0.9594,-0.7269,6.4649,-1.5509,1
956,955,1789282148607836342,1,-0.7615,0.345,5.7508,-2.3744,1
957,956,1789282148705607069,2,-1.0171,-0.7681,6.5291,-1.541,1
957,956,1789282148705607069,1,-0.8193,0.3697,5.7814,-2.4212,1
958,957,1789282148805960516,2,-1.0419,-0.6692,6.4934,-1.636,1
958,957,1789282148805960516,1,-0.8522,0.345,5.8146,-2.413,1
959,958,1789282148907105630,1,-0.9429,0.2955,5.9115,-2.4123,1
959,958,1789282148907105630,2,-1.0501,-0.6939,6.5063,-1.6145,1
960,959,1789282149007170490,2,-1.1326,-0.7021,6.5744,-1.645,1
960,959,1789282149007170490,1,-0.9264,0.213,5.932,-2.3286,1
961,960,1789282149107845207,2,-1.2727,-0.6692,6.6716,-1.7409,1
961,960,1789282149107845207,1,-0.9347,0.2048,5.9364,-2.322,1
962,961,1789282149208420557,2,-1.4624,-0.8258,6.9076,-1.6989,1
962,961,1789282149208420557,1,-0.9512,0.2048,5.9435,-2.3265,1
963,962,1789282149306893898,2,-1.652,-0.8588,7.0812,-1.7635,1
963,962,1789282149306893898,1,-1.0254,0.1801,6.0133,-2.3393,1
964,963,1789282149406740115,2,-1.7757,-0.8835,7.1935,-1.802,1
964,963,1789282149406740115,1,-1.1326,0.1553,6.1112,-2.3688,1
965,964,1789282149504601618,2,-1.8581,-0.9165,7.2743,-1.8124,1
965,964,1789282149504601618,1,-1.3882,0.1224,6.3407,-2.467,1
966,965,1789282149605055174,2,-1.9241,-0.933,7.3327,-1.829,1
966,965,1789282149605055174,1,-1.5036,0.1306,6.4287,-2.5295,1
967,966,1789282149703600624,2,-1.99,-0.9,7.3656,-1.8866,1
967,966,1789282149703600624,1,-1.5943,0.1224,6.5039,-2.5645,1
968,967,1789282149801488534,2,-2.0807,-0.966,7.4707,-1.8729,1
968,967,1789282149801488534,1,-1.652,0.0894,6.5637,-2.562,1
969,968,1789282149902061846,2,-2.1549,-0.8835,7.4853,-1.9775,1
969,968,1789282149902061846,1,-1.718,0.0811,6.6176,-2.5843,1
970,969,1789282149999947386,2,-2.1879,-0.9,7.5154,-1.9752,1
970,969,1789282149999947386,1,-1.7757,0.0564,6.6733,-2.5879,1
971,970,1789282150100715879,1,-1.8664,0.0811,6.7328,-2.6491,1
971,970,1789282150100715879,2,-2.2126,-0.8835,7.5214,-1.9947,1
972,971,1789282150200943013,1,-1.9571,0.0399,6.8249,-2.6551,1
972,971,1789282150200943013,2,-2.3198,-0.8341,7.5815,-2.0869,1
973,972,1789282150301482271,1,-2.0395,-0.0425,6.931,-2.6201,1
973,972,1789282150301482271,2,-2.5012,-0.8505,7.739,-2.1583,1
974,973,1789282150399830559,1,-1.9735,-0.0508,6.8721,-2.5748,1
974,973,1789282150399830559,2,-2.7321,-0.8918,7.9525,-2.2347,1
975,974,1789282150500362835,1,-1.9571,-0.0755,6.863,-2.5402,1
975,974,1789282150500362835,2,-2.7321,-0.9247,7.9615,-2.2011,1
976,975,1789282150600952462,1,-2.0395,-0.1085,6.9447,-2.5482,1
976,975,1789282150600952462,2,-2.7156,-1.0319,7.9952,-2.0942,1
977,976,1789282150701473386,2,-2.8063,-0.9165,8.007,-2.2362,1
977,976,1789282150701473386,1,-2.2951,-0.0755,7.1402,-2.7023,1
978,977,1789282150799523255,1,-2.3446,-0.1167,7.1969,-2.6869,1
979,978,1789282150899720798,1,-2.3693,-0.158,7.2325,-2.6598,1
980,979,1789282151000049690,1,-2.427,-0.2652,7.3291,-2.5913,1
981,980,1789282151100855589,1,-2.46,-0.191,7.314,-2.6661,1
982,981,1789282151199062584,1,-2.4435,-0.1992,7.2965,-2.6456,1
983,982,1789282151299071650,1,-2.46,-0.2652,7.3369,-2.5923,1
984,983,1789282151399754293,1,-2.46,-0.2652,7.3304,-2.5879,1
985,984,1789282151498733696,1,-2.46,-0.3558,7.3682,-2.5058,1
986,985,1789282151599918995,1,-2.5342,-0.3723,7.4336,-2.525,1
987,986,1789282151698563647,1,-2.5919,-0.4301,7.5048,-2.4996,1
988,987,1789282151799034646,1,-2.5919,-0.4301,7.4973,-2.4957,1
989,988,1789282151899697345,1,-2.5919,-0.4301,7.4893,-2.4927,1
990,989,1789282151997691030,1,-2.6166,-0.5043,7.5412,-2.4376,1
991,990,1789282152098496467,1,-2.7073,-0.496,7.6077,-2.4868,1
992,991,1789282152199333884,1,-2.7486,-0.463,7.6181,-2.532,1
993,992,1789282152300094247,1,-2.7651,-0.5455,7.6669,-2.4645,1
994,993,1789282152399978612,1,-2.8557,-0.529,7.729,-2.5205,1
995,994,1789282152500602330,1,-2.8887,-0.4548,7.712,-2.5978,1
996,995,1789282152600849372,1,-2.8887,-0.4548,7.7051,-2.5917,1
997,996,1789282152703945960,1,-2.8887,-0.529,7.735,-2.5227,1
998,997,1789282152803387631,1,-2.897,-0.4795,7.7097,-2.5646,1
999,998,1789282152902664473,1,-2.9547,-0.4465,7.7357,-2.6171,1
1055,1054,1789282158488888709,2,-2.6744,-1.0649,7.3622,-1.6596,1
1056,1055,1789282158590424147,2,-2.6908,-1.0567,7.3635,-1.6672,1
1057,1056,1789282158690648967,2,-2.6084,-1.1391,7.3246,-1.5513,1
1058,1057,1789282158790935916,2,-2.5672,-1.1226,7.2722,-1.5409,1
1059,1058,1789282158891494598,2,-2.5424,-1.1391,7.2504,-1.5097,1
1060,1059,1789282158992210981,2,-2.5012,-1.2133,7.2433,-1.4188,1
1061,1060,1789282159092510966,2,-2.46,-1.1968,7.191,-1.4074,1
1062,1061,1789282159193166036,2,-2.5012,-1.1391,7.1896,-1.4715,1
1063,1062,1789282159295372977,2,-2.46,-1.1721,7.1616,-1.418,1
1064,1063,1789282159394042240,2,-2.4435,-1.1474,7.1268,-1.4255,1
1065,1064,1789282159494442611,2,-2.4517,-1.1309,7.1175,-1.4361,1
1066,1065,1789282159595118865,2,-2.4188,-1.0979,7.0641,-1.4427,1
1067,1066,1789282159695990300,2,-2.4188,-1.0979,7.0558,-1.4364,1
1068,1067,1789282159796308470,2,-2.3858,-1.0484,6.9943,-1.4564,1
1069,1068,1789282159896906411,2,-2.3611,-0.9825,6.9319,-1.4953,1
1070,1069,1789282159997587943,2,-2.3528,-1.0567,6.9528,-1.4207,1
1071,1070,1789282160095442002,2,-2.3198,-1.0319,6.9036,-1.421,1
1072,1071,1789282160196053924,2,-2.3033,-0.966,6.8484,-1.4644,1
1073,1072,1789282160296581182,2,-2.2044,-0.8258,6.6846,-1.5336,1
1074,1073,1789282160394424944,2,-2.2951,-0.7434,6.7146,-1.6449,1
1075,1074,1789282160494735133,2,-2.3116,-0.6856,6.6919,-1.699,1
1076,1075,1789282160592919240,2,-2.3033,-0.6362,6.6522,-1.7328,1
1077,1076,1789282160693539903,2,-2.3033,-0.5867,6.6192,-1.7714,1
1078,1077,1789282160793828758,2,-2.2786,-0.5372,6.5647,-1.7979,1
1079,1078,1789282160892192954,2,-2.3116,-0.4795,6.5571,-1.8578,1
1080,1079,1789282160992549456,2,-2.2456,-0.3641,6.435,-1.9185,1
1081,1080,1789282161090322220,2,-2.3033,-0.2816,6.437,-2.0124,1
1082,1081,1789282161191771012,2,-2.2786,-0.2404,6.3869,-2.0306,1
1083,1082,1789282161289331004,2,-2.2539,-0.2074,6.3415,-2.0412,1
1084,1083,1789282161389795670,1,-2.831,-0.595,7.0264,-1.9807,1
1084,1083,1789282161389795670,2,-2.2786,-0.1497,6.3266,-2.0979,1
1085,1084,1789282161488112089,1,-2.8063,-0.463,6.9314,-2.0805,1
1085,1084,1789282161488112089,2,-2.2374,-0.1003,6.2577,-2.1172,1
1086,1085,1789282161589076059,1,-2.7651,-0.5372,6.9233,-1.9908,1
1086,1085,1789282161589076059,2,-2.2539,-0.0673,6.2473,-2.1493,1
1087,1086,1789282161691503662,1,-2.7238,-0.4713,6.8458,-2.0251,1
1087,1086,1789282161691503662,2,-2.1384,-0.0178,6.1131,-2.1323,1
1088,1087,1789282161792104177,1,-2.6496,-0.5702,6.8213,-1.8977,1
1088,1087,1789282161792104177,2,-2.2209,0.0399,6.1481,-2.2183,1
1089,1088,1789282161892516271,2,-2.2126,0.0729,6.116,-2.2385,1
1089,1088,1789282161892516271,1,-2.6002,-0.529,6.7495,-1.905,1
1090,1089,1789282161992438986,1,-2.4847,-0.5702,6.6613,-1.8057,1
1090,1089,1789282161992438986,2,-2.2291,0.0894,6.1147,-2.2548,1
1091,1090,1789282162093558601,2,-2.1797,0.1388,6.038,-2.2698,1
1091,1090,1789282162093558601,1,-2.2868,-0.6279,6.5082,-1.6548,1
1092,1091,1789282162193662072,1,-2.3116,-0.7516,6.5822,-1.5541,1
1092,1091,1789282162193662072,2,-2.1962,0.1388,6.0441,-2.2728,1
1093,1092,1789282162294144756,1,-2.2786,-0.7351,6.537,-1.5466,1
1093,1092,1789282162294144756,2,-2.2044,0.1718,6.027,-2.3001,1
1094,1093,1789282162392574117,1,-2.2456,-0.8093,6.536,-1.4625,1
1094,1093,1789282162392574117,2,-2.1962,0.1553,6.0187,-2.2782,1
1095,1094,1789282162492904027,1,-2.1632,-0.867,6.4843,-1.3654,1
1095,1094,1789282162492904027,2,-2.1797,0.2048,5.9724,-2.3071,1
1096,1095,1789282162594311431,1,-2.0725,-0.9083,6.4168,-1.2796,1
1096,1095,1789282162594311431,2,-2.122,0.213,5.9094,-2.2807,1
1097,1096,1789282162691481413,1,-2.0477,-0.867,6.3667,-1.298,1
1097,1096,1789282162691481413,2,-2.089,0.2048,5.8768,-2.2522,1
1098,1097,1789282162791933857,1,-1.9323,-0.9083,6.278,-1.1991,1
1098,1097,1789282162791933857,2,-2.1055,0.213,5.8796,-2.2614,1
1099,1098,1789282162892395931,1,-1.8169,-0.8753,6.1527,-1.1676,1
1099,1098,1789282162892395931,2,-2.2044,0.2708,5.9283,-2.3564,1
1100,1099,1789282162993162146,1,-1.7592,-0.8176,6.0654,-1.1861,1
1100,1099,1789282162993162146,2,-2.2291,0.3037,5.924,-2.3936,1
1101,1100,1789282163091209293,1,-1.7097,-0.7434,5.9776,-1.2226,1
1101,1100,1789282163091209293,2,-2.2539,0.2955,5.9409,-2.3949,1
1102,1101,1789282163191706848,1,-1.6108,-0.7186,5.8705,-1.1911,1
1102,1101,1789282163191706848,2,-2.2291,0.2708,5.9223,-2.3566,1
1103,1102,1789282163292462526,1,-1.5613,-0.6444,5.7822,-1.2263,1
1103,1102,1789282163292462526,2,-2.2291,0.2295,5.9341,-2.3156,1
1106,1105,1789282163588508258,1,-1.4624,-0.5207,5.6104,-1.2693,1
1106,1105,1789282163588508258,2,-2.2291,0.3037,5.8741,-2.3638,1
1111,1110,1789282164088443992,2,-2.1302,0.2955,5.7513,-2.2813,1
1111,1110,1789282164088443992,1,-1.3634,-0.158,5.3042,-1.5107,1
1112,1111,1789282164187671132,1,-1.3304,-0.1332,5.2547,-1.5113,1
1112,1111,1789282164187671132,2,-2.0972,0.2543,5.7341,-2.2243,1
1113,1112,1789282164287758582,1,-1.3799,-0.0838,5.2654,-1.5731,1
1113,1112,1789282164287758582,2,-2.023,0.246,5.6655,-2.175,1
1114,1113,1789282164388392670,1,-1.3964,-0.1085,5.2827,-1.5558,1
1114,1113,1789282164388392670,2,-1.9571,0.2625,5.5902,-2.1537,1
1115,1114,1789282164485959006,1,-1.4211,-0.059,5.2714,-1.6068,1
1115,1114,1789282164485959006,2,-1.8829,0.279,5.5086,-2.1277,1
1116,1115,1789282164586752504,1,-1.4211,-0.1167,5.2909,-1.5516,1
1116,1115,1789282164586752504,2,-1.8581,0.2708,5.4822,-2.1035,1
1117,1116,1789282164687370999,1,-1.4129,-0.1662,5.2993,-1.4997,1
1117,1116,1789282164687370999,2,-1.8086,0.2873,5.4222,-2.0889,1
1118,1117,1789282164787965827,1,-1.4211,-0.1497,5.2895,-1.5134,1
1118,1117,1789282164787965827,2,-1.7922,0.3037,5.391,-2.0904,1
1119,1118,1789282164885857984,1,-1.4376,-0.2239,5.3322,-1.4516,1
1119,1118,1789282164885857984,2,-1.718,0.3037,5.3184,-2.0489,1
1120,1119,1789282164986357922,1,-1.4871,-0.1662,5.3386,-1.5206,1
1120,1119,1789282164986357922,2,-1.6932,0.2873,5.2966,-2.017,1
1121,1120,1789282165087501221,2,-1.6273,0.2873,5.2311,-1.9789,1
1121,1120,1789282165087501221,1,-1.3882,-0.1003,5.2117,-1.5239,1
1122,1121,1789282165187363427,1,-1.4789,-0.2981,5.3787,-1.3909,1
1122,1121,1789282165187363427,2,-1.5613,0.2955,5.1606,-1.9491,1
1123,1122,1789282165287863605,1,-1.6025,-0.3146,5.4856,-1.4323,1
1123,1122,1789282165287863605,2,-1.5118,0.345,5.0841,-1.9634,1
1124,1123,1789282165388186485,1,-1.6932,-0.3888,5.5922,-1.4069,1
1124,1123,1789282165388186485,2,-1.4046,0.345,4.9818,-1.9061,1
1125,1124,1789282165488758461,1,-1.7427,-0.463,5.663,-1.361,1
1125,1124,1789282165488758461,2,-1.3634,0.3532,4.9333,-1.8879,1
1126,1125,1789282165589202731,2,-1.3222,0.3615,4.8858,-1.8689,1
1126,1125,1789282165589202731,1,-1.7592,-0.4301,5.6532,-1.3906,1
1127,1126,1789282165687353318,1,-1.8334,-0.4053,5.698,-1.4416,1
1127,1126,1789282165687353318,2,-1.2562,0.3532,4.8248,-1.8237,1
1128,1127,1789282165787880719,1,-1.8911,-0.4795,5.7763,-1.3977,1
1128,1127,1789282165787880719,2,-1.215,0.3285,4.7931,-1.7762,1
1129,1128,1789282165886162548,1,-1.9158,-0.5125,5.8059,-1.3752,1
1129,1128,1789282165886162548,2,-1.1326,0.312,4.7212,-1.7168,1
1130,1129,1789282165986295813,1,-1.9983,-0.4713,5.8497,-1.4459,1
1130,1129,1789282165986295813,2,-1.0666,0.3037,4.6592,-1.6726,1
1131,1130,1789282166084631699,1,-2.122,-0.463,5.9448,-1.5104,1
1131,1130,1789282166084631699,2,-1.0171,0.3037,4.6067,-1.6446,1
1132,1131,1789282166184952523,1,-2.1302,-0.5702,5.9951,-1.4176,1
1132,1131,1789282166184952523,2,-0.9677,0.312,4.5504,-1.6237,1
1133,1132,1789282166285424497,1,-2.1879,-0.5867,6.0444,-1.4293,1
1133,1132,1789282166285424497,2,-0.9594,0.279,4.5498,-1.5869,1
1134,1133,1789282166383663437,1,-2.2291,-0.5867,6.0717,-1.4463,1
1134,1133,1789282166383663437,2,-0.8935,0.3037,4.4714,-1.5721,1
1135,1134,1789282166485890550,1,-2.2786,-0.5785,6.1026,-1.471,1
1135,1134,1789282166485890550,2,-0.844,0.2708,4.436,-1.5139,1
1136,1135,1789282166585420324,2,-0.811,0.246,4.41,-1.4719,1
1136,1135,1789282166585420324,1,-2.3528,-0.5867,6.1622,-1.4975,1
1137,1136,1789282166685242955,1,-2.3858,-0.4795,6.131,-1.5998,1
1137,1136,1789282166685242955,2,-0.8275,0.2048,4.4367,-1.4386,1
1138,1137,1789282166782870478,1,-2.4105,-0.595,6.2004,-1.5062,1
1138,1137,1789282166782870478,2,-0.778,0.1553,4.4092,-1.3666,1
1139,1138,1789282166883648531,1,-2.526,-0.562,6.2766,-1.586,1
1139,1138,1789282166883648531,2,-0.7533,0.1306,4.391,-1.3281,1
1140,1139,1789282166984429936,1,-2.4765,-0.7598,6.3214,-1.3823,1
1140,1139,1789282166984429936,2,-0.778,0.0894,4.4243,-1.2988,1
1141,1140,1789282167084633258,2,-0.7533,0.0317,4.422,-1.2317,1
1141,1140,1789282167084633258,1,-2.4847,-0.7516,6.3158,-1.3891,1
1142,1141,1789282167185118862,1,-2.493,-0.7269,6.3031,-1.4071,1
1142,1141,1789282167185118862,2,-0.7121,0.0234,4.3818,-1.199,1
1143,1142,1789282167286229847,2,-0.5967,-0.0178,4.2922,-1.1018,1
1144,1143,1789282167384194763,2,-0.6626,-0.2074,4.4334,-0.9632,1
1145,1144,1789282167484313455,2,-0.6709,-0.2487,4.4522,-0.926,1
1145,1144,1789282167484313455,1,-2.8228,-0.4136,6.4149,-1.8235,1
1146,1145,1789282167584668946,2,-0.6626,-0.3394,4.4798,-0.8376,1
1146,1145,1789282167584668946,1,-2.8393,-0.4053,6.4165,-1.8334,1
1147,1146,1789282167685671354,2,-0.6214,-0.3888,4.4589,-0.7698,1
1147,1146,1789282167685671354,1,-2.8145,-0.4136,6.3897,-1.8102,1
1148,1147,1789282167783964035,2,-0.6214,-0.4548,4.4828,-0.7081,1
1148,1147,1789282167783964035,1,-2.8145,-0.4136,6.3805,-1.8081,1
1149,1148,1789282167884016059,2,-0.6049,-0.496,4.4796,-0.6597,1
1149,1148,1789282167884016059,1,-2.8145,-0.4383,6.3831,-1.7833,1
1150,1149,1789282167982567503,2,-0.5967,-0.5455,4.4878,-0.6073,1
1150,1149,1789282167982567503,1,-2.8557,-0.3971,6.391,-1.8332,1
1151,1150,1789282168083891898,2,-0.6131,-0.6197,4.5293,-0.5455,1
1151,1150,1789282168083891898,1,-2.8887,-0.3888,6.407,-1.8517,1
1152,1151,1789282168181727091,2,-0.6709,-0.7269,4.6232,-0.4747,1
1152,1151,1789282168181727091,1,-2.9794,-0.3229,6.4462,-1.9475,1
1153,1152,1789282168282541385,2,-0.6873,-0.7763,4.6522,-0.4336,1
1154,1153,1789282168382126328,2,-0.7203,-0.8258,4.6962,-0.4014,1
1163,1162,1789282169284039783,2,-0.877,-0.8835,4.7868,-0.3851,1
1164,1163,1789282169384539295,2,-0.8852,-0.8505,4.7691,-0.4129,1
1165,1164,1789282169482722826,2,-0.8605,-0.8258,4.7269,-0.4176,1
1166,1165,1789282169583789125,2,-0.9017,-0.8258,4.7542,-0.4322,1
1167,1166,1789282169680936899,2,-0.9182,-0.8093,4.7521,-0.4497,1
1168,1167,1789282169779708014,2,-0.9182,-0.8093,4.7436,-0.4457,1
1169,1168,1789282169880454344,2,-0.9182,-0.8093,4.7337,-0.4415,1
1170,1169,1789282169981738701,2,-0.8852,-0.7763,4.6788,-0.4505,1
1171,1170,1789282170078479877,2,-1.0171,-0.7351,4.7629,-0.5364,1
1172,1171,1789282170181875730,2,-1.0584,-0.7598,4.8058,-0.5331,1
1173,1172,1789282170280167041,2,-1.1573,-0.6856,4.8528,-0.6586,1
1174,1173,1789282170381018021,2,-1.1243,-0.7434,4.8491,-0.594,1
1175,1174,1789282170482395214,2,-1.1491,-0.7186,4.8529,-0.6348,1
1176,1175,1789282170580516596,2,-1.2068,-0.6939,4.8832,-0.694,1
1177,1176,1789282170679757884,2,-1.1985,-0.7021,4.872,-0.6809,1
1178,1177,1789282170780452195,2,-1.2398,-0.6692,4.8794,-0.7232,1
1179,1178,1789282170881037672,2,-1.3057,-0.6362,4.9119,-0.7795,1
1180,1179,1789282170981579166,2,-1.3964,-0.5785,4.9516,-0.8692,1
1181,1180,1789282171082094678,2,-1.4953,-0.5207,4.9981,-0.9634,1
1182,1181,1789282171182148998,2,-1.5695,-0.4548,5.0195,-1.0522,1
1183,1182,1789282171281222302,2,-1.5695,-0.4548,5.0109,-1.0469,1
1184,1183,1789282171380905005,2,-1.5778,-0.3971,4.98,-1.0945,1
1185,1184,1789282171482050601,2,-1.5943,-0.3806,4.9774,-1.1096,1
1186,1185,1789282171583449497,2,-1.5943,-0.2981,4.9263,-1.1756,1
1187,1186,1789282171684472387,2,-1.7509,-0.2734,5.0402,-1.2696,1
1188,1187,1789282171782582047,2,-1.7839,-0.2652,5.056,-1.2875,1
1189,1188,1789282171882977909,2,-1.8746,-0.2074,5.0964,-1.3769,1
1190,1189,1789282171984168747,2,-1.8664,-0.158,5.0546,-1.408,1
1191,1190,1789282172081526876,2,-1.9158,-0.1332,5.078,-1.449,1
1192,1191,1789282172182498525,1,-2.7321,-1.1886,6.3069,-0.9431,1
1192,1191,1789282172182498525,2,-1.9323,-0.1415,5.0881,-1.4436,1
1193,1192,1789282172280899189,1,-2.7898,-1.1638,6.3362,-0.9835,1
1193,1192,1789282172280899189,2,-1.9735,-0.0838,5.0874,-1.5063,1
1194,1193,1789282172381203421,1,-2.7156,-1.1226,6.2429,-0.9734,1
1194,1193,1789282172381203421,2,-2.0065,-0.0425,5.0874,-1.5515,1
1195,1194,1789282172479188227,1,-2.7073,-1.1226,6.2273,-0.9621,1
1195,1194,1789282172479188227,2,-2.0065,0.0234,5.0463,-1.6023,1
1196,1195,1789282172580430194,2,-2.0642,0.0482,5.0744,-1.6448,1
1196,1195,1789282172580430194,1,-2.7486,-1.0237,6.2034,-1.0593,1
1197,1196,1789282172679031862,1,-2.7238,-0.9989,6.161,-1.0623,1
1197,1196,1789282172679031862,2,-2.0313,0.0811,5.0212,-1.6512,1
1198,1197,1789282172776731515,1,-2.6826,-0.8835,6.0591,-1.1366,1
1198,1197,1789282172776731515,2,-1.9735,0.1388,4.9338,-1.6673,1
1199,1198,1789282172876165325,1,-2.6414,-0.9165,6.0308,-1.0833,1
1199,1198,1789282172876165325,2,-1.99,0.1306,4.9429,-1.6639,1
1200,1199,1789282172974296059,1,-2.6414,-0.8505,5.9907,-1.1373,1
1200,1199,1789282172974296059,2,-1.9983,0.0976,4.9592,-1.636,1
1201,1200,1789282173075189855,1,-2.5672,-0.8258,5.9041,-1.113,1
1201,1200,1789282173075189855,2,-2.1714,0.1553,5.0709,-1.7649,1
1202,1201,1789282173173051326,1,-2.526,-0.8093,5.8534,-1.102,1
1202,1201,1789282173173051326,2,-2.2374,0.1966,5.1008,-1.8291,1
1203,1202,1789282173273069460,1,-2.4765,-0.6774,5.7343,-1.1844,1
1203,1202,1789282173273069460,2,-2.3198,0.2378,5.1416,-1.8991,1
1204,1203,1789282173373540971,1,-2.394,-0.5785,5.6055,-1.2207,1
1204,1203,1789282173373540971,2,-2.3693,0.2295,5.1817,-1.909,1
1205,1204,1789282173474284283,1,-2.3281,-0.562,5.5329,-1.1977,1
1205,1204,1789282173474284283,2,-2.427,0.2378,5.2204,-1.9405,1
1206,1205,1789282173573132381,1,-2.2951,-0.4713,5.4493,-1.2523,1
1206,1205,1789282173573132381,2,-2.3281,0.1553,5.1663,-1.8123,1
1207,1206,1789282173672290279,1,-2.2291,-0.4383,5.367,-1.2425,1
